smoothed_wshop_1d,smoothed_wwork_outside_home_1d,smoothed_wspent_time_1d,smoothed_wrestaurant_1d,smoothed_wlarge_event_1d,smoothed_wvaccine_likely_friends,smoothed_wcovid_vaccinated
61.4507501,46.3851259,45.0346951,25.8214407,19.5546446,33.5489744,22.8405444
65.9997069,45.5882137,43.050763,25.0402123,17.2879026,32.4934818,18.8593405
53.0322221,41.2169373,39.6564829,24.3876761,24.9212877,34.536913446036515,19.8675747
62.3817444,40.7441832,41.0701654,21.7117801,13.8009466,31.7123328,15.4064572
68.5255428,45.4231173,38.6729311,28.4620589,16.9209511,32.8508387,13.9729786
55.447698,38.4123063,41.1399986,24.9864131,16.9455569,35.4197188,12.9708834
56.6459803,32.8174273,33.5952809,21.4265082,4.5193986,42.5002135,12.2723482
56.737576,41.2317765,37.8798654,22.0800772,12.0974634,31.9449422,20.5429687
55.8520663,39.9553508,33.3630884,20.5142768,11.8632086,33.0727017,13.2555254
59.7717761,47.5178961,28.6602848,28.3760906,15.8753096,32.3458478,13.2730109
61.1328427,43.3336111,38.8562441,15.1133812,8.680056,32.4452303,14.9975223
54.5916906,36.5745561,30.4065676,17.6169725,8.3257141,34.536913446036515,9.5607951
56.7970977,41.8757783,32.171284,15.938648,8.3914276,34.5843272,15.2145395
61.81938,38.5469957,40.0873368,26.3618041,18.8873468,30.5527083,22.4626544
57.9165986,44.4198454,41.2570941,26.3749503,13.960861,34.536913446036515,7.5924381
58.1281274,37.3941575,37.4447571,23.942914,12.6343116,36.8499979,26.4796923
54.2870657,36.1422262,38.5911778,24.7123751,8.7827954,34.536913446036515,17.262131
61.2602143,39.5103166,39.9882003,24.1100332,15.8027921,33.2647503,19.3386314
61.0390347,38.1098836,37.9322177,25.1414686,16.4440445,28.2131951,19.4395255
58.3348521,42.3022026,32.6120506,19.3884641,10.2126313,38.3705906,19.8161859
54.1208206,39.7509995,30.9611565,17.6357408,10.9798176,23.4687596,18.6232741
60.3333009,42.0555207,41.538365,20.1448768,11.3206017,36.1413689,21.2553958
65.0993922,41.4091226,30.1695556,23.1540462,11.5325596,46.3815635,22.0762394
57.3982865,36.8832078,31.1912777,18.0643687,9.2511686,42.8956978,19.1206673
58.2532671,41.5780092,29.9065665,17.5110207,9.419085,42.308314,17.4738559
55.3268932,40.7743512,36.0665873,22.198485,11.716169,36.8833883,19.4587656
60.585711,46.6659725,43.7255384,31.241272,28.7256939,34.536913446036515,27.5169111
59.2833985,34.2877778,29.9204992,16.2650487,6.4763257,44.4911189,23.1826297
53.9997048,36.1705086,34.2171119,18.8864779,13.1816753,44.1714407,25.0819255
60.9010605,44.7218235,40.7553965,26.2178253,10.7797837,27.3616548,19.2768407
66.7673101,45.3304454,43.1857422,30.7949336,17.7422671,27.7678399,10.5469562
57.8638708,40.0721182,33.6103962,20.844676,9.6804015,40.418702,17.1216093
52.9606363,40.4252586,32.1606885,23.1445738,9.3797754,33.3360354,18.9718531
62.6019943,35.8937069,33.6634504,18.4537518,11.0648605,47.3247824,19.0485872
53.8338702,38.3306357,33.3377267,18.7264592,11.5126202,33.3828487,15.9938751
67.7468168,53.9559698,44.8914924,29.9537411,19.2264911,34.536913446036515,9.5100968
65.175422,51.5323927,45.0120206,30.9188431,15.9360631,33.7364835,28.8552346
55.963771,46.515587,36.6471702,20.4963426,14.3395052,34.1907596,19.3790699
59.7585044,51.5772099,46.8429257,34.2208355,21.1888947,34.536913446036515,29.0043371
58.9566152,37.3670821,39.0154641,28.0694931,12.3913842,32.5475154,17.0277154
58.8954625,39.1838158,35.3619951,26.3476371,12.7430744,37.2398299,19.6721735
64.1672271,49.3775995,53.4151187,29.4218723,23.4927705,34.536913446036515,37.7339577
59.6202894,45.4721931,43.0859754,30.3765247,13.8242035,33.1670331,23.7033886
59.8446801,40.7212683,35.3345733,21.3729887,11.1300177,37.5616881,20.875787
67.4557085,47.1469417,37.4196443,18.8853032,14.0084962,34.536913446036515,24.9526264
62.2977368,46.2113838,44.7326594,24.6032702,28.8715103,34.536913446036515,25.4638037
52.5703637,35.0484278,31.3448015,18.7359047,7.7855895,44.087608,15.5668462
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,15.2930262
63.2228015,42.5230088,23.3882526,10.9955575,5.5633787,53.8654913,23.5183074
64.5765492,35.9467747,44.7100576,25.6441524,16.6114146,34.536913446036515,25.2411917
53.959435,33.3378394,36.2561894,21.8341044,8.9246891,40.2790929,17.0593281
60.1233487,47.4679054,48.604168,24.0795014,15.9043412,37.8151012,19.0161779
59.1934454,42.1476024,40.3735224,17.7580941,9.4964204,41.8899016,24.3534048
59.6444439,41.9049481,36.0690617,20.2944942,10.4837746,37.7143973,13.6307472
57.6155473,44.939624,50.0844605,19.9855769,18.2547809,37.136418,18.7690411
65.7112286,40.2953995,46.1920821,30.774022,20.5770214,34.536913446036515,14.513753
60.8781237,48.707104,45.6831354,26.949987,18.7072709,34.5000734,16.811397
53.6873993,33.008889,24.0446881,7.0620671,2.6669198,32.9416272,17.0329814
48.5104052,39.3413228,27.452277,7.5822134,1.4476529,36.6389622,19.3795279
63.4175659,38.8222534,30.0524033,8.850486,3.4156811,34.536913446036515,12.1037079
56.5833642,36.5934443,32.1159997,15.707057,7.8414718,33.0588093,21.1137274
47.7356,36.6078999,36.0066355,8.2054441,3.9868039,34.536913446036515,26.2791101
48.5342813,20.5305766,30.7473567,13.3939734,0.7909687,35.3647831,15.0671916
59.2848351,49.5863655,37.233697,15.511574,8.1579448,34.536913446036515,27.1520567
56.9480685,36.3073166,28.8080639,13.8953616,4.2050095,35.7453222,20.1710814
47.5670528,30.41658,22.361294,10.6215242,2.8842248,45.1207665,15.3889443
48.6776692,40.9729791,34.222534,20.7234887,12.1695394,34.536913446036515,31.3003345
56.9992492,33.7757249,30.6185101,11.7627494,5.5099685,37.8051032,17.1662131
50.4808561,29.3313374,25.2221327,10.0121296,4.0370478,36.0920116,21.463926
52.1396156,33.9570924,22.9957891,9.2009501,5.7526863,43.4799936,15.5329239
60.0549523,27.9681582,36.4928102,16.2236006,7.6577131,34.536913446036515,20.6572571
60.0022479,35.8111336,28.0295655,17.4294155,3.7212321,34.536913446036515,20.7354155
56.7616176,35.1930403,30.3372461,17.3006641,11.6207749,34.6542718,20.3632704
55.0652537,34.0856863,26.9829368,15.2470563,4.9674587,34.536913446036515,22.7177823
51.808292,27.7364291,24.9130496,8.9968235,6.3616881,34.536913446036515,16.5173277
65.2900616,39.042171,28.1103557,15.4709806,9.7800056,36.2805676,18.9213415
60.3885125,32.2491316,16.2701768,10.1969247,1.0370634,30.0975783,19.3415721
57.5709378,41.3144698,32.4111397,12.4167667,7.600314,31.2849012,20.1572264
58.1948137,36.1491275,27.5463632,15.7717618,8.1205921,33.396255,15.0666072
63.8062379,39.3659449,27.1434514,14.0786184,9.0646369,33.235271,12.2351014
56.9937781,42.3954849,31.8121145,15.0687983,4.1931874,35.7411662,19.6175963
60.735776,37.3080465,39.0948087,11.5094814,2.8214171,44.920047,20.0799151
59.5222638,42.6799702,29.977089,25.6144894,8.6472152,34.536913446036515,21.9975452
58.6906662,41.7656382,33.4967693,19.0176723,7.214053,35.2749713,21.3569241
60.194676,34.7615471,31.1203597,8.7947862,5.4473761,32.5572862,22.9033359
66.4154324,37.7672303,41.7340191,17.468218,13.2720004,35.3587565,19.2228848
53.8563361,37.2250418,32.8743273,8.5312951,5.6622581,33.8199829,15.0993746
55.0829619,35.6941395,33.3544664,5.0357603,4.1626742,34.536913446036515,22.486192
54.9475083,25.3234969,29.3773477,11.675263,3.6052374,36.7479303,15.7579805
53.3122508,26.076636,29.5634527,8.4126644,5.5915133,35.9384633,26.8145432
60.9352601,26.8044072,44.2569493,5.9454666,2.7236221,34.536913446036515,15.3361471
58.4933119,36.6644421,31.4866267,11.0143635,7.0385397,36.631233,21.7734445
63.2659389,36.1335623,37.4265693,4.0817712,3.9044508,34.536913446036515,29.6965467
60.1339551,38.9596225,30.3065756,11.3085406,6.4334375,35.5791659,20.4421879
65.7069256,41.5249486,36.927182,12.1988749,11.4862751,30.2050387,17.0970683
59.8059263,29.5432969,29.0666347,9.4948027,3.9307294,33.845413,21.2659524
60.4931168,34.2469819,27.6665138,7.9319604,2.861959,38.1860339,11.6932279
57.4856437,37.2206393,33.0186497,12.2918392,7.8027419,40.5254748,18.0468416
56.05689,34.6548275,31.2561398,15.283699,8.303902,35.4377397,21.5071567
62.3470773,43.3534439,32.5860325,20.3923632,9.1811764,34.536913446036515,20.8292592
52.9497641,44.421712,38.7326832,21.3528579,8.6449419,27.286514,18.0044893
58.3784624,33.8301993,35.970874,17.6471381,11.7748208,33.6809597,33.2969956
52.2782406,42.4613405,32.8603056,15.8066128,6.5025719,34.536913446036515,32.0919212
56.2801089,35.7452792,33.7498748,18.6528529,11.1258967,29.6690066,15.2598818
60.0434136,41.6849914,37.8610401,21.0526114,12.812182,31.0580645,18.1728419
53.1237429,41.2653113,34.4664575,18.9777045,12.1318186,36.3759118,19.9049839
51.3742389,32.4954794,26.2919318,9.9257063,2.5548966,38.0412752,23.3385702
59.2428938,32.3777179,36.7875235,19.5707382,7.7546138,42.3883046,22.5361372
62.8180869,44.5271784,43.9601276,25.818595,7.2649806,34.536913446036515,22.1512417
60.5687862,39.5522239,35.7080298,17.8097304,7.9492358,30.2959641,13.2378961
62.0019698,43.628223,41.8720192,27.2895501,19.0294132,29.5965355,17.056786
70.0203859,47.9258656,38.8911937,17.2254657,8.0984763,34.536913446036515,16.7452623
50.0039971,43.9003234,34.1068735,15.9163452,7.524328,32.8091402,19.0757969
62.1924232,52.4078064,41.7843062,21.1098687,13.4193901,44.8286754,17.0683701
59.9622169,38.1384805,40.4051473,22.7289806,13.6100471,31.8943919,17.6399477
64.5399618,48.9535546,47.2364397,30.6301636,18.7913484,27.2646418,22.2445542
55.3177586,49.6985829,34.5274055,20.8839715,9.2484056,34.536913446036515,17.966935
63.6436751,40.0005581,41.1398181,23.113078,14.8431093,29.1966303,13.2656908
70.9131716,38.3890285,50.3578946,31.5989656,20.8432035,36.970742,18.6155196
71.0308922,41.5636974,44.3006497,20.5503978,10.8992681,34.536913446036515,22.9236266
59.0387516,37.3811323,33.658057,19.6189442,8.2742976,40.9395482,18.5964131
59.8462645,43.4384499,37.2236712,22.2233723,11.5549161,38.8734635,14.4292448
60.5066027,40.7315876,38.2267797,21.7281493,13.6544454,36.8978468,17.9886774
54.7946568,39.7817912,31.5224886,16.6951673,8.8653931,34.3275773,26.6200333
61.1797301,36.3329244,37.2114528,23.3018888,14.4006148,34.536913446036515,15.918455
56.3933701,37.7205855,42.0224657,26.7605926,12.6947686,41.5230962,10.5008438
60.9137825,44.3019655,36.3916886,21.9575186,14.029946,30.8543595,17.5687135
59.1188986,42.1151795,40.5305104,14.3735434,9.0844387,28.4160361,42.2108486
54.8320177,36.8213883,31.3258409,16.3258889,9.5473293,40.4576622,29.5111428
57.8294645,44.0537429,37.876764,24.1074367,12.5248409,34.536913446036515,24.6179983
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,29.5614192
59.9872776,35.4779354,30.7263662,21.514414,8.9531415,36.3198307,27.4431269
64.1217778,35.6680453,31.3849385,16.5587631,12.4252772,37.9939523,13.1843574
61.1348126,35.8496557,36.5522247,21.344792,10.3959109,35.8859068,17.1086539
66.6983281,32.2193164,44.364586,28.1353994,20.292579,28.2953975,15.0710986
61.4000603,33.8160806,33.4421313,16.7707159,7.8871314,36.839892,22.4396735
64.7617086,34.9048225,38.4266508,20.2288663,9.0666064,34.568807,16.5640099
63.6720425,36.2145568,35.0498684,17.8227241,14.1862535,30.5376076,20.33861
54.7350996,31.786818,32.2294548,19.7689612,8.5615699,34.536913446036515,14.5797488
61.0712866,40.7385374,40.8657341,19.4873693,12.561983,31.4215634,18.9914801
55.1081255,27.8831079,36.4157274,24.1023744,13.9846071,32.5881094,16.1837443
54.5827184,42.8480536,38.1298652,18.2124398,12.8806591,34.536913446036515,32.2989067
49.2458653,41.7542372,41.2723611,23.4199368,11.7523504,34.536913446036515,26.2925054
56.9413437,41.3453792,34.3966927,22.6443325,12.177267,28.1568587,23.1043617
58.4517178,41.7172401,42.0509432,17.4196999,11.6651399,34.536913446036515,21.4341603
54.1846323,37.8942383,39.9270352,18.9556195,13.0911808,34.0399004,21.0493181
47.8044522,43.1155367,43.9148318,18.7796266,7.9559939,40.8782166,19.0027884
62.5402709,31.5774094,33.6755164,11.6759135,5.8162749,34.5400462,17.714145
49.4306253,27.9814693,26.910328,8.9172023,2.946059,40.3203001,14.7566174
57.5312186,30.7921013,36.5563808,15.7177048,12.7159164,37.3926456,24.8332017
54.5530314,31.6130543,28.0673494,10.1485915,4.1553151,41.1577006,18.897735
62.090542,34.8580747,33.2860104,11.455022,8.4440211,37.942405,16.2768864
60.9800037,32.5180132,30.7916643,10.2611269,7.3211335,35.0298897,32.1697842
62.3637276,34.3469591,30.6424992,12.496473,8.1125254,34.0716311,14.7965629
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,22.1333654
54.2170859,32.1072865,21.7694903,8.5228397,3.5426869,40.8035207,16.2398273
52.9193407,28.5393095,27.9230694,10.9914774,11.3249302,34.536913446036515,21.9692457
60.3617291,26.2527005,32.1275884,11.4643683,1.5914086,44.5697309,24.105217
65.194934,26.7815939,27.1474629,9.4709373,4.6705485,34.536913446036515,26.1803674
62.9934334,30.4332756,24.9445684,10.756642,5.9879085,36.3686595,7.7866653
63.4711834,35.9265502,22.9783072,8.677662,3.9318342,46.1474314,14.5662831
53.1808334,26.5694642,38.6626888,11.6519143,4.5510382,34.536913446036515,25.4436906
56.2379973,34.5796665,27.0632437,11.5147084,5.0546983,41.1778576,17.4854824
57.6291809,32.2324095,32.8396036,9.0878564,4.0429502,41.6126089,22.6123658
59.8093318,29.7478696,28.921666,12.2287723,5.5925838,41.4249706,17.2954675
59.2236113,34.1956737,26.5009058,10.6222355,3.770169,34.4867625,14.7316535
57.1881352,34.5749925,29.3454555,9.5301596,7.5159388,35.267482,12.9985045
59.2763055,37.4007789,31.8533852,13.0851658,6.0303327,40.7455105,21.8114007
56.4389416,23.8394504,22.2094922,13.3476729,2.4157869,43.8564143,15.9386232
58.6480286,38.4640953,31.8218131,9.9233688,8.7896105,33.7456684,14.4563421
61.0129236,36.5229003,33.0519705,13.6596674,5.4329482,43.9739807,19.0174599
54.2257964,27.7406875,23.3228766,9.9191175,3.026739,43.3414134,15.3652729
54.8070267,34.1583103,27.9172747,9.3939352,5.2216407,35.8219138,17.4711771
50.8904351,30.0906841,23.4474125,7.7567898,2.9176469,41.9758372,14.3697197
55.5932175,31.0682983,27.8094675,10.0728709,5.7626272,48.8804737,20.2339554
60.8719455,31.4853642,37.9551232,14.3757594,6.358368,30.8353489,21.9776964
59.5982361,37.4249435,29.3128621,11.3591489,7.9058915,39.1329986,18.9906179
60.5800897,36.3097936,29.0124361,10.0250332,4.3501928,34.6347614,23.6998303
61.2435924,32.7412188,28.1519447,11.2445511,7.7534953,41.2461809,17.1526626
61.7096082,34.1595015,28.2026859,11.8779764,5.2356673,34.728509,16.3955839
53.8265463,32.1946979,25.4242308,10.8907088,4.9877907,41.4615694,15.9754628
59.9822332,38.3582285,36.4276458,19.2233329,11.4885042,35.0636681,22.8241184
55.4646233,42.4113471,31.4347232,15.6646474,6.6673605,36.3135569,15.0651349
56.0302917,38.8304444,35.1505692,18.5530562,11.0612678,40.9450475,15.5141046
52.1300273,34.4979056,37.8158872,18.0790929,5.7339875,35.740674,16.7097286
50.9590256,38.9614861,33.2504129,18.5160392,5.7822094,41.7741721,13.4342818
47.569652,31.5426105,35.3105977,19.2024716,8.4509235,31.243556,15.8429042
56.9625535,38.6663151,34.5767108,22.0514157,11.4436603,37.3409627,12.9302021
56.7698751,37.3878956,32.734389,19.568905,6.2240407,43.3709498,16.5468991
61.2504678,39.0169712,38.5992373,20.9375313,9.4600573,31.4247448,17.7044426
63.5912238,39.990763,36.2628791,28.3420062,12.8753361,29.7320214,20.6688159
62.8327072,38.3607217,38.8885015,17.1984729,16.6857369,36.5915897,24.0279885
54.5953795,44.9787155,40.942807,24.1741016,16.6393947,32.6631179,16.9644822
52.4074145,31.6789256,29.7455945,12.1206826,3.9018633,37.3969847,19.0441753
52.9067835,30.8756329,26.3821741,12.459915,4.7332939,36.5523343,19.8583838
60.024399,35.8527925,25.8959764,8.1768332,4.3607736,38.7419302,24.9426347
59.9354171,33.4802298,34.4036944,14.6476952,4.2564654,32.317154,24.1845789
51.7347045,29.7335625,27.9184031,11.4302278,2.8163123,34.5843942,20.8641763
54.2402615,37.4400737,28.9796264,15.7246689,4.9814634,34.8862428,25.4853185
51.0821515,46.6598612,33.3577437,15.9842588,7.9729227,26.8490846,20.4954645
57.5522257,37.1858831,25.1545613,10.2633677,5.3545681,37.3129762,18.9719372
65.3307306,48.1830096,32.6991995,27.6716911,7.6422336,37.6483374,20.0260797
59.1728634,34.2118355,31.553546,15.8216755,7.5526189,36.0807039,19.6405173
52.1832786,34.8749067,29.9075075,20.3851744,8.2544434,28.3961359,21.7437985
50.3914973,22.0552914,28.0812728,13.3595373,4.3773557,34.983371,19.9195948
63.8058187,35.4434579,40.247361,23.3047036,16.3896603,29.3428788,20.5657531
59.2414475,41.9547446,42.6562179,23.1099154,9.7238893,34.1711008,32.7017187
67.8538952,36.1666094,42.0804797,25.9487885,17.0998662,31.5797385,18.3111507
62.9238436,29.3507316,38.0696773,27.2754117,13.2798156,30.5985889,20.4619552
63.1580571,41.3381413,33.2582842,21.5540283,9.2058034,33.6034557,17.8404439
63.0708268,20.8287707,31.9475458,24.1090922,13.3888681,30.9429431,17.1786862
62.594929,27.9036161,35.1675918,24.5903857,11.2509029,32.925756,21.7460669
62.2489898,40.3795104,35.7497387,25.1483374,13.8205064,28.8199599,27.0953607
63.6473017,30.0550996,40.223456,27.6316398,12.1623419,40.9772676,25.3720837
64.2625914,41.5278555,40.7490417,27.3411745,16.8434431,32.4293917,17.7489816
58.0863267,42.7195815,34.2797452,24.8266738,13.2675786,34.8693731,17.306835
59.2868977,37.8598135,36.8023756,21.8253379,8.5288844,45.3125455,17.0581204
63.9616964,25.5964984,40.8366663,26.1005239,12.6360646,35.3756439,18.7012209
57.491371,37.3693398,32.9069317,21.3344168,10.977308,38.2965903,16.284271
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,23.20482
63.6305411,32.3792637,35.9113588,22.8552037,9.5550088,34.8530223,21.2506565
62.384033,32.4523533,38.3542643,26.1753219,13.6571633,30.6351268,18.5754316
55.0532125,36.1851007,32.1733984,20.6747547,9.5936547,31.321711,22.2799264
61.3007782,33.4599536,34.9663074,22.6156158,10.5801587,34.3939656,17.1722917
62.6817645,32.9792465,40.6791183,18.2129376,14.9925357,34.3606906,19.2187404
62.4404081,35.2784531,29.2803063,16.939885,7.7106335,44.5847892,10.8678743
64.4330303,52.2899367,48.0836371,26.5310549,26.000778,35.9425214,17.5325551
64.0884078,40.8292647,37.2659685,26.9267604,10.7340928,39.1622949,12.2966115
64.9247261,38.8031462,35.4994237,22.6859144,16.8317,33.1330917,10.3496546
63.9586554,31.1447847,39.0335085,22.4441688,10.4871176,35.7517854,23.2728329
65.3679466,27.8743158,33.9257087,21.3637897,10.5787722,30.7145322,11.4751106
63.9818489,34.016926,35.4174161,25.853626,12.3964991,38.2983634,16.6712451
63.9612836,37.2059505,38.2034271,24.2700094,15.4251159,32.5673438,11.5357474
61.8650014,36.3992843,38.8330194,31.1651681,9.6975632,30.298748,23.9245698
67.654989,36.1992838,36.9399348,25.9691748,11.5764619,31.6041964,26.0640316
68.8510861,43.9491723,36.6909175,26.8104578,17.5279173,28.9400938,18.31654
66.7462675,28.7927776,40.3077726,27.6817898,13.6206439,34.2800063,18.4445945
64.8460341,39.6433016,47.1303449,29.8089238,14.2342116,31.9742711,12.888709
67.0199802,19.1671845,43.0318796,29.1124323,12.1418397,34.536913446036515,25.282732
63.1861898,35.5979934,41.3279727,27.5126715,15.4365301,32.3329606,17.3019948
60.0310156,41.5185493,37.1915732,21.4212949,13.8469001,30.3959608,19.8795154
53.0075226,42.9745894,38.6589949,17.5059644,12.3640391,37.6330522,17.8665258
59.3529516,35.6484139,33.6530286,25.4858946,8.9213275,40.1643307,25.8431937
59.4243589,41.1917945,31.480163,26.0640494,12.7629692,33.7762379,17.4206075
60.4721723,30.8492761,21.6480419,18.8865367,3.5796789,36.7823462,11.1767151
57.2188563,37.6071484,37.8192311,23.7528422,10.833606,38.27348,16.1330093
59.5591873,40.6162497,32.9715751,23.317912,12.6693069,26.04796,27.0985252
53.1298718,27.5920359,31.3610774,15.3415599,5.1479102,38.0362439,15.78405
55.1604633,42.8687536,32.0212723,20.3002566,10.2075188,34.536913446036515,16.8026233
59.9958233,36.1585467,33.8702713,17.624501,9.5475035,45.7816323,13.5285314
58.2295064,37.1418932,28.6729621,18.6430337,11.8833429,38.5200461,11.4846024
62.4661117,37.4192709,35.1934111,22.031512,10.304494,36.0281846,22.7059632
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,27.2641476
53.8991295,38.7334197,39.5310275,16.8502365,10.8163188,39.8763097,16.9381573
60.4502699,34.284177,39.4626103,19.8301149,11.3765021,27.6285772,18.1641694
53.2985931,28.4171814,33.6858161,15.7541829,9.5134999,40.2629131,22.1005292
64.9125823,40.3622218,38.716553,18.9632253,6.3780962,40.4688539,29.026833
64.8025779,31.6176018,33.0261268,13.8385358,9.2488782,34.536913446036515,20.0420512
62.2151465,42.4107045,43.0952717,24.7500619,15.3403067,32.7096816,18.6775354
60.6216097,38.0587433,38.3676288,19.8851822,10.2818389,37.8306859,24.796141
64.5968829,46.4047705,51.9117209,33.3615166,27.5616764,34.536913446036515,16.9371058
64.063839,36.6773286,42.9847458,23.2186118,12.8365852,25.0717712,16.302605
68.3447063,41.4592038,43.5423485,21.3816126,19.0110263,34.536913446036515,16.3781999
55.8821929,44.7224148,39.4925779,21.8306359,12.7966996,32.4752864,21.5959083
59.2709098,41.461151,38.7813786,14.6961757,5.2141316,41.5782345,30.121537
52.6125037,34.9371087,27.4780643,10.8187785,5.8653082,39.5832786,17.8476971
42.4459603,40.6653713,28.6215749,14.7835068,8.1846149,34.536913446036515,16.6418457
55.2117406,34.3824686,29.607033,11.4156598,5.174493,38.5752931,16.981873
54.5678206,38.1599146,30.8195343,11.6739406,6.4837356,39.2697999,9.2608381
53.1963735,31.2501334,26.1531893,13.6829698,11.5576355,34.536913446036515,14.9412275
54.367715,30.3178928,32.1942817,14.6244727,6.5719136,36.9259467,10.8227188
53.0945148,41.2583072,30.4357458,12.3274299,8.774861,34.536913446036515,23.3282164
52.8481674,36.5026596,28.0815368,15.7215757,5.4573815,34.730504,13.9409656
53.3328355,40.2912438,38.9166057,17.4992788,11.8115733,34.4103545,21.4109596
58.0256849,37.7854375,41.7470961,20.8388379,9.1733493,34.536913446036515,25.393888
56.7341678,48.8445625,41.3028259,18.5532799,9.4842608,41.4329393,15.9754112
55.3420402,42.4474088,32.1516775,19.2175208,12.3084755,35.0852786,28.5413242
56.1283999,46.6666353,39.3992425,21.2565045,16.445955,49.0936999,25.0181689
53.8407255,36.2914177,35.409159,14.8497977,10.2614413,37.5653931,19.819454
54.8601197,35.5541089,26.6228272,15.5853018,4.2682622,35.6360398,26.4014101
55.6450046,40.0460199,43.5235552,20.1860629,14.5434734,29.1956691,20.5473487
55.9654117,39.9858422,29.1413908,14.5880641,7.4501402,37.1446622,15.3780841
53.8165019,37.8881452,34.1501564,15.7479325,5.4140383,34.3667061,16.734065
60.5081712,43.064137,41.6252271,24.2865791,14.9372766,30.0860006,20.2090717
53.2101796,45.7558347,36.0516383,19.5256935,9.3984866,37.0506494,20.8489204
54.3386379,34.7275643,30.0253837,27.1467415,7.4485652,34.536913446036515,16.2402922
49.7174139,46.8223995,43.3440522,24.8536454,12.1775011,35.4394291,29.7823707
56.7339148,35.1616561,39.0291727,21.1774277,8.6787732,39.9088789,20.9611269
51.4920054,36.0225986,33.2555491,16.4360673,7.1265544,46.8476092,19.0879751
59.0339706,53.2516225,45.2146148,28.2673593,18.811707,34.536913446036515,18.9937138
55.5628575,37.9967114,32.5935584,15.1035102,9.0929846,33.0393796,16.5432404
55.0106639,30.5910815,40.0961834,18.3463094,8.7836483,34.536913446036515,20.5851896
52.9044703,42.0120356,37.0544017,15.7453191,10.9251102,39.3081796,15.7856854
61.8088772,44.0471981,38.1748385,21.2910027,11.6752581,33.6120784,19.2234416
61.1370439,47.6906799,35.0049881,16.8689935,7.6834199,39.502966,15.2710167
56.7952316,37.3669825,35.7655007,19.4866354,12.6725082,43.0904699,15.8872104
63.4335191,46.1050933,41.8602857,24.6029499,17.7124575,29.9816131,29.377707
52.4237291,41.3059473,34.4747447,17.2528426,10.2978984,34.536913446036515,22.226056
60.3245819,45.2521251,41.944217,22.4514391,14.900434,33.375206,17.0613754
48.2054258,34.3422935,39.4266219,17.4177811,12.8323946,43.9539113,12.2016271
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,20.9811427
42.1958912,38.9217632,25.7274959,10.7589923,4.1878197,40.7494951,18.0831578
65.2857689,43.0015908,41.1678837,26.3529684,11.872997,35.2636045,17.6703371
55.7865443,42.0047951,37.357941,22.1960973,10.2738882,35.7045208,14.0989733
56.104978,45.3714792,40.1901397,18.0417663,9.1924906,34.535753,10.9089555
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,7.7212507
60.5716657,44.8928477,41.1289096,20.4453089,13.2097694,32.4015124,21.8030683
55.4896149,33.826124,34.0982424,21.6815371,8.4907598,39.8735736,17.4011617
52.9127231,37.057029,39.33657,22.1042405,12.5911154,33.7153772,14.5035351
59.5386629,35.1051645,33.3476949,15.824339,6.9941671,40.7692001,20.1956336
58.7025872,36.9021309,36.3455413,17.4755228,8.5106479,33.5822316,19.4178823
50.3589778,34.9982455,28.1951559,20.7437527,11.1083719,27.5561517,20.5506209
66.4831384,47.9986287,44.8340331,22.5901501,9.2325089,34.536913446036515,24.2896141
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,21.4265868
48.3830771,37.7082808,34.6727533,20.1300634,7.5868676,32.9546704,34.3267484
54.9729666,38.913842,33.0160016,14.9229735,7.3258621,38.076383,20.6251733
59.2706653,44.1721558,33.4753971,21.8742436,11.6958482,29.8751358,15.7107989
65.661523,40.6693458,44.5685771,21.474181,16.2273252,31.4694882,18.9509121
58.1011924,39.9508435,41.7830703,23.7358618,14.3329364,34.536913446036515,21.0068385
56.2411403,45.3203735,47.1684165,22.4051674,10.8730631,33.1416247,21.2575029
64.8168961,46.096556,44.4081815,20.7715786,9.9993988,36.8851671,14.3749077
65.2828341,42.8603616,36.1332685,23.6925003,10.1687813,33.6633766,20.2713832
60.0058715,39.7020739,38.0343991,19.4166576,11.1618888,36.1849132,23.7517033
67.2443791,47.3560407,53.3895268,33.2151777,16.120781,31.4998109,15.6738731
68.975465,49.2638263,51.6579032,33.2440676,25.9835395,34.536913446036515,18.0199038
56.8100992,38.7280643,34.6741284,20.2911377,9.2743834,42.3158434,25.6872833
60.7950743,40.2722988,38.0335917,16.6054095,11.6521208,36.3360228,17.194711
58.5560651,42.2682675,41.6231554,16.7090667,6.8910296,34.536913446036515,15.2157464
64.8399496,42.1967019,41.3380127,22.2641846,12.1747696,28.9964092,22.6046981
56.5228407,38.193357,29.379587,27.8372431,11.7317103,34.536913446036515,25.186988
